-5.0625,18.375,62.75,0.0,-0.0022,-0.0011,0.16,-0.43,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,61.875,0.0022,-0.0022,-0.0011,0.17,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,19.1875,61.875,0.0011,0.0022,-0.0022,0.16,-0.4,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.375,62.25,0.0011,0.0022,-0.0022,0.18,-0.42,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,17.75,62.75,0.0022,0.0011,-0.0022,0.16,-0.41,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-7.375,17.375,61.5625,0.0022,-0.0011,-0.0044,0.17,-0.43,-9.79,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,17.75,61.5625,-0.0022,0.0011,-0.0011,0.15,-0.41,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.375,61.5625,0.0011,0.0,-0.0044,0.18,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,17.75,62.375,0.0022,-0.0011,0.0,0.19,-0.41,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.75,62.375,0.0022,0.0,-0.0033,0.18,-0.42,-9.79,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.375,62.375,0.0011,0.0,-0.0011,0.17,-0.44,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.0625,61.5625,0.0033,0.0022,-0.0022,0.15,-0.4,-10.32,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,17.75,61.5625,0.0022,0.0,-0.0022,0.16,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.375,61.875,0.0033,0.0033,-0.0033,0.19,-0.38,-9.78,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.75,62.75,0.0,-0.0011,0.0,0.19,-0.45,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.375,63.0625,0.0022,-0.0011,-0.0033,0.14,-0.43,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,18.375,60.75,0.0022,0.0011,-0.0011,0.18,-0.42,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.375,61.5625,0.0,0.0022,-0.0011,0.16,-0.41,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.0625,62.375,0.0033,0.0056,-0.0033,0.17,-0.41,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.0625,62.75,0.0022,0.0,-0.0011,0.17,-0.42,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,18.375,62.75,0.0022,0.0022,-0.0056,0.18,-0.41,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.5,63.1875,0.0044,0.0033,0.0,0.17,-0.42,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.75,61.875,0.0044,0.0,-0.0056,0.18,-0.43,317.8,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.0625,61.5625,0.0022,0.0011,-0.0033,0.15,-0.41,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.375,62.0,0.0011,0.0,-0.0044,0.17,-0.45,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.75,62.75,0.0022,0.0033,-0.0056,0.17,-0.42,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,61.5625,0.0011,0.0,-0.0033,0.16,-0.43,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,17.75,61.1875,0.0,0.0,-0.0011,0.16,-0.43,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.0625,62.75,0.0022,0.0033,-0.0022,0.17,-0.41,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.375,62.375,0.0022,0.0033,-0.0033,0.16,-0.43,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.5,61.5625,0.0,0.0,-0.0011,0.18,-0.43,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.5,62.375,0.0,0.0011,-0.0044,0.17,-0.44,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,17.75,62.375,0.0033,0.0033,-0.0033,0.16,-0.42,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,17.75,62.0,0.0033,0.0011,-0.0011,0.17,-0.43,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,18.5,62.0,0.0011,-0.0011,0.0,0.18,-0.45,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,18.0625,61.5625,0.0044,0.0022,0.0011,0.17,-0.44,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,18.0625,62.0,0.0011,0.0,0.0,0.16,-0.42,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,17.75,62.0,-0.0033,0.0011,0.0033,0.17,-0.42,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.5,61.25,0.0022,0.0,0.0,0.16,-0.43,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.0625,62.375,0.0022,0.0022,0.0,0.18,-0.39,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,62.75,0.0,0.0011,0.0,0.16,-0.44,-9.93,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,19.1875,62.375,0.0,-0.0011,-0.0044,0.17,-0.4,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.5,61.5625,0.0011,0.0056,-0.0011,0.17,-0.42,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.0625,62.75,-0.0011,-0.0011,-0.0011,0.16,-0.44,-9.78,0.0,0.0,0.0,0.0,0.0,0.0
-4.375,18.75,62.0,0.0033,-0.0011,-0.0011,0.18,-0.42,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.75,61.5625,0.0056,0.0033,-0.0044,0.17,-0.43,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,18.5,62.375,0.0022,0.0011,-0.0022,0.18,-0.44,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.5,62.375,0.0022,0.0011,-0.0011,0.17,-0.44,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.5,62.0625,0.0,0.0022,-0.0011,0.16,-0.43,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,17.75,62.375,0.0,0.0022,0.0,0.15,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,17.75,62.0,0.0022,0.0011,-0.0044,0.18,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.0625,62.0,0.0,0.0,-0.0011,0.16,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,62.0,0.0011,-0.0011,-0.0033,0.16,-0.44,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.75,61.5625,0.0011,0.0056,-0.0033,0.17,-0.42,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.75,62.375,0.0022,0.0011,-0.0011,0.15,-0.43,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,19.1875,62.0625,0.0011,0.0044,0.0022,0.16,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,17.375,62.375,0.0011,0.0,0.0,0.18,-0.42,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.0625,62.0,0.0,0.0022,-0.0011,0.16,-0.44,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-7.375,18.5,62.0,0.0011,0.0033,-0.0033,0.17,-0.44,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,18.0625,61.6875,0.0011,0.0044,-0.0044,0.18,-0.39,-9.75,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.5,62.0625,0.0022,0.0011,-0.0022,0.16,-0.41,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,17.75,62.75,0.0033,0.0022,0.0022,0.18,-0.42,-9.75,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.5,61.6875,0.0011,0.0022,-0.0011,0.18,-0.43,-9.78,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.5,61.25,0.0022,-0.0022,-0.0011,0.16,-0.43,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.5,61.25,0.0022,0.0022,-0.0033,0.15,-0.42,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.75,61.6875,0.0033,-0.0011,-0.0011,0.17,-0.41,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,17.375,62.0625,0.0022,0.0,-0.0011,0.18,-0.38,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-4.0625,18.5,62.75,0.0011,0.0011,-0.0011,0.18,-0.44,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.5,62.0625,0.0022,0.0022,-0.0022,0.17,-0.42,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.5,61.25,0.0033,0.0,-0.0011,0.15,-0.39,-9.77,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,61.6875,-0.0011,0.0,-0.0011,0.18,-0.41,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-7.75,17.0,61.6875,0.0022,0.0033,-0.0022,0.17,-0.39,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.75,62.0625,0.0011,0.0033,0.0,0.16,-0.4,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.0625,62.375,-0.0022,0.0,-0.0011,0.15,-0.46,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,17.75,61.6875,0.0022,0.0022,-0.0022,0.17,-0.43,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.0625,61.6875,0.0022,0.0,-0.0044,0.14,-0.44,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.75,63.25,0.0033,0.0033,-0.0011,0.18,-0.44,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,18.0625,61.6875,0.0022,-0.0022,-0.0044,0.16,-0.43,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.75,60.875,0.0,0.0,-0.0022,0.19,-0.41,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.5,62.0625,0.0,0.0022,-0.0022,0.15,-0.43,-9.79,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,17.375,62.875,0.0033,0.0022,0.0,0.16,-0.43,-9.79,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,18.0625,61.6875,0.0022,0.0011,0.0011,0.15,-0.44,-9.94,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.5,63.25,0.0011,0.0033,-0.0011,0.16,-0.42,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,17.75,62.0625,0.0022,-0.0022,-0.0022,0.15,-0.43,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,18.5,62.375,0.0,0.0022,-0.0011,0.15,-0.42,-9.79,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,18.0625,62.875,-0.0011,0.0022,-0.0011,0.18,-0.43,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,62.0625,0.0011,0.0022,-0.0044,0.17,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-7.75,17.75,62.0625,0.0033,0.0,0.0,0.17,-0.41,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.0625,63.25,0.0,0.0,-0.0033,0.17,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.5,63.25,0.0011,0.0056,-0.0044,0.17,-0.42,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.75,63.25,0.0,0.0033,-0.0033,0.18,-0.42,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,18.5,62.0625,0.0011,0.0011,-0.0022,0.18,-0.43,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,17.375,62.375,0.0044,-0.0022,-0.0033,0.17,-0.43,-9.78,0.0,0.0,0.0,0.0,0.0,0.0
-4.375,18.5,62.0625,-0.0022,0.0011,0.0,0.17,-0.44,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,18.5,62.0625,0.0033,0.0022,-0.0022,0.16,-0.43,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,18.5,62.375,0.0,0.0011,0.0,0.16,-0.42,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,17.75,62.0625,0.0,-0.0011,-0.0022,0.16,-0.44,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.75,62.75,0.0033,0.0022,-0.0011,0.18,-0.41,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,18.0625,62.0625,0.0022,0.0033,-0.0011,0.17,-0.45,-9.93,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,17.75,62.0625,0.0022,0.0022,-0.0022,0.17,-0.43,-9.79,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,18.0625,62.0625,-0.0022,0.0022,-0.0011,0.14,-0.41,-9.84,0.0,0.0,0.0,0.0,0.0,0.0
-4.375,18.5,62.375,0.0011,0.0011,-0.0033,0.17,-0.41,-9.76,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,17.75,62.875,0.0,0.0,0.0033,0.16,-0.41,-9.91,0.0,0.0,0.0,0.0,0.0,0.0
-8.875,16.5625,60.0625,-0.0211,-0.0078,0.0078,0.89,-0.67,-9.63,0.0,0.0,0.0,0.0,0.0,0.0
-32.0625,-2.5625,18.75,-0.06,0.08,0.0189,5.1,1.59,-8.46,0.0,0.0,0.0,0.0,0.0,0.0
-49.875,-23.5,76.0,0.02,-0.0233,0.0033,3.65,0.74,-8.92,0.0,0.0,0.0,0.0,0.0,0.0
-30.1875,-15.5,86.0625,0.0,0.0022,-0.0067,0.39,-0.41,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-30.375,-23.1875,102.875,0.0022,0.0,0.0,0.16,-0.41,-9.82,0.0,0.0,0.0,0.0,0.0,0.0
-30.375,-25.0625,102.0625,0.0,0.0022,0.0,0.15,-0.42,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-29.6875,-24.0,101.6875,0.0033,0.0044,-0.0011,0.16,-0.42,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-29.6875,-24.0,102.0625,0.0022,0.0022,0.0,0.16,-0.42,-9.81,0.0,0.0,0.0,0.0,0.0,0.0
-29.6875,-24.0,101.6875,0.0022,0.0,-0.0056,0.17,-0.44,-9.78,0.0,0.0,0.0,0.0,0.0,0.0
-28.75,-25.5625,101.5625,0.0,0.0022,0.0,0.15,-0.4,-9.83,0.0,0.0,0.0,0.0,0.0,0.0
-40.5625,-26.0,99.25,-0.0044,0.1289,-0.0544,2.1,-0.37,-9.59,0.0,0.0,0.0,0.0,0.0,0.0
-42.875,-18.1875,101.0,0.0078,-0.0533,-0.02,2.19,-0.39,-9.64,0.0,0.0,0.0,0.0,0.0,0.0
-23.0,-16.0625,95.5,0.0044,-0.0678,0.0544,-0.25,-0.21,-9.76,0.0,0.0,0.0,0.0,0.0,0.0
-9.0625,-19.25,89.5625,-0.02,-0.0422,0.0289,-1.86,0.08,-9.58,0.0,0.0,0.0,0.0,0.0,0.0
-0.1875,-21.25,88.5625,0.0056,0.0033,-0.0133,-2.88,0.02,-9.18,0.0,0.0,0.0,0.0,0.0,0.0
-0.0625,-20.5,88.5,0.0,-0.0044,0.01,-2.93,0.12,-9.16,0.0,0.0,0.0,0.0,0.0,0.0
-0.375,-21.5625,90.1875,-0.0111,0.0,0.0289,-2.96,0.12,-9.26,0.0,0.0,0.0,0.0,0.0,0.0
-16.25,-18.375,90.5625,0.0056,0.2533,-0.0744,-0.49,-0.83,-9.85,0.0,0.0,0.0,0.0,0.0,0.0
-18.1875,-15.6875,95.5625,0.0033,0.0011,0.0011,0.15,-0.44,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-20.375,-16.0625,95.5625,0.0022,0.0011,-0.0033,0.13,-0.42,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-20.0625,-16.0625,95.5625,0.0,0.0033,-0.0022,0.16,-0.43,-9.93,0.0,0.0,0.0,0.0,0.0,0.0
-19.25,-16.0625,95.5625,0.0033,0.0,0.0011,0.15,-0.44,-9.91,0.0,0.0,0.0,0.0,0.0,0.0
-20.75,-16.0625,94.75,-0.0011,0.0,-0.0022,0.14,-0.45,-9.93,0.0,0.0,0.0,0.0,0.0,0.0
-20.375,-15.0,94.0,-0.0011,-0.0033,-0.0056,0.15,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-20.75,-15.6875,95.1875,0.0,0.0022,-0.0011,0.14,-0.42,-9.92,0.0,0.0,0.0,0.0,0.0,0.0
-21.1875,-16.5,95.875,0.0,0.0,0.0,0.14,-0.42,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-20.0625,-16.5,95.875,0.0,-0.0022,-0.0078,0.16,-0.43,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-19.6875,-16.5,95.1875,0.0044,0.0011,-0.0022,0.14,-0.42,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-20.75,-16.75,94.75,0.0022,0.0011,-0.0022,0.15,-0.41,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-21.1875,-14.5625,96.75,0.0022,0.0033,-0.0011,0.15,-0.44,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-20.75,-16.0625,95.5,0.0022,0.0033,-0.0033,0.11,-0.45,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-19.25,-16.0625,95.875,0.0022,0.0044,-0.0011,0.14,-0.42,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-20.0625,-16.0625,94.75,0.0022,0.0022,-0.0011,0.13,-0.44,-9.94,0.0,0.0,0.0,0.0,0.0,0.0
-18.875,-15.6875,96.25,0.0011,0.0033,-0.0022,0.14,-0.45,-9.99,0.0,0.0,0.0,0.0,0.0,0.0
-19.6875,-15.6875,94.75,0.0033,0.0,-0.0033,0.13,-0.45,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-21.1875,-15.6875,96.25,0.0044,0.0011,-0.0011,0.16,-0.45,-9.94,0.0,0.0,0.0,0.0,0.0,0.0
-18.875,-16.0625,95.5625,0.0011,0.0,-0.0011,0.15,-0.42,-9.96,0.0,0.0,0.0,0.0,0.0,0.0
-19.25,-15.25,95.0625,0.0011,-0.0011,0.0,0.13,-0.45,-9.98,0.0,0.0,0.0,0.0,0.0,0.0
-18.875,-15.25,94.75,0.0,0.0022,-0.0022,0.15,-0.44,-9.95,0.0,0.0,0.0,0.0,0.0,0.0
-19.25,-15.25,94.375,0.0,0.0011,-0.0022,0.15,-0.39,-9.94,0.0,0.0,0.0,0.0,0.0,0.0
-18.875,-15.0,94.75,0.0033,0.0022,-0.0011,0.13,-0.43,-9.96,0.0,0.0,0.0,0.0,0.0,0.0
-18.5625,-15.6875,95.5625,0.0,0.0011,-0.0033,0.14,-0.43,-9.93,0.0,0.0,0.0,0.0,0.0,0.0
-18.5625,-15.0,95.5,0.0011,0.0011,0.0,0.15,-0.4,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-20.75,-15.6875,96.6875,0.0033,0.0,-0.0022,0.15,-0.45,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-18.875,-14.5625,95.875,-0.0022,0.0056,0.0011,0.14,-0.43,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-19.25,-15.25,95.0625,0.0,-0.0011,-0.0022,0.13,-0.43,-9.95,0.0,0.0,0.0,0.0,0.0,0.0
-20.75,-15.6875,96.25,0.0011,0.0,-0.0044,0.15,-0.42,-9.92,0.0,0.0,0.0,0.0,0.0,0.0
-20.0625,-14.5625,95.0625,-0.0011,-0.0033,-0.0033,0.17,-0.44,-9.94,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,21.0625,61.25,0.0022,0.0011,0.0033,0.15,-0.4,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,19.875,61.5625,0.0011,0.0044,-0.0022,0.14,-0.42,-9.92,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,21.0625,62.0,0.0033,-0.0022,-0.0056,0.15,-0.43,-9.96,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,20.6875,62.0,0.0011,0.0022,-0.0033,0.15,-0.43,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,21.375,61.5625,0.0011,-0.0022,-0.0033,0.14,-0.43,-9.89,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,19.875,61.5625,0.0011,0.0011,-0.0033,0.15,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,20.25,62.0,0.0022,0.0011,0.0,0.15,-0.44,-9.95,0.0,0.0,0.0,0.0,0.0,0.0
-6.25,21.0625,61.1875,0.0011,0.0,-0.0022,0.16,-0.41,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-5.0625,21.0625,61.5625,0.0044,0.0011,-0.0022,0.14,-0.43,-9.98,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,20.6875,62.75,0.0044,0.0011,-0.0022,0.14,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,20.25,61.1875,0.0011,0.0011,0.0011,0.12,-0.43,-9.86,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,21.0625,61.5625,0.0022,0.0022,-0.0033,0.15,-0.43,-9.93,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,21.375,61.5625,0.0022,0.0,-0.0033,0.15,-0.44,-9.97,0.0,0.0,0.0,0.0,0.0,0.0
-6.5625,21.375,61.5625,0.0022,0.0033,-0.0022,0.15,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,21.0625,62.0,0.0,0.0022,-0.0033,0.15,-0.43,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,21.0625,62.0,0.0022,0.0022,0.0011,0.17,-0.42,-9.98,0.0,0.0,0.0,0.0,0.0,0.0
-4.75,20.6875,61.25,0.0011,0.0011,0.0,0.14,-0.43,-9.98,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,20.25,61.25,0.0044,-0.0022,-0.0011,0.16,-0.43,-9.9,0.0,0.0,0.0,0.0,0.0,0.0
-5.5,20.25,60.875,0.0022,0.0,0.0,0.14,-0.44,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,20.6875,61.5625,0.0022,0.0011,-0.0033,0.13,-0.42,-9.88,0.0,0.0,0.0,0.0,0.0,0.0
-7.0,20.6875,62.375,0.0011,0.0,-0.0011,0.15,-0.43,-9.87,0.0,0.0,0.0,0.0,0.0,0.0
-5.875,20.6875,61.25,0.0,0.0,0.0,0.14,-0.43,-9.91,0.0,0.0,0.0,0.0,0.0,0.0
